MESS_DATUM,RSK,RSKF,SDK,PM,TMK
1985-08-07,0,0,3.1,983.3,12.8
1985-08-08,0,6,2,983.6,15
1985-08-09,0,0,12.2,981.4,17.9
1985-08-10,13.3,6,4.5,979.8,15
1985-08-11,1.5,6,10.6,983.5,18.1
1985-08-12,0.9,6,6.2,986,19
1985-08-13,0.6,6,1.8,987.2,19.3
1985-08-14,0,0,12.3,984.9,24.9
1985-08-15,5.2,6,7.6,986.9,21.9
1985-08-16,0,0,8.2,985.3,19.2
1985-08-17,1.1,6,6.3,986.1,15.3
1985-08-18,0,0,8.1,986.8,14.3
1985-08-19,7.7,6,5.4,981.1,17.4
1985-08-20,0,6,7.3,987.3,15.7
1985-08-21,0,0,10.5,988.8,18.3
1985-08-22,0,6,10.7,986.2,20.6
1985-08-23,0,0,9.6,987.3,17.5
1985-08-24,12.7,6,10,977.9,19.6
1985-08-25,0,6,0.5,981.3,14.1
1985-08-26,0,6,4.7,984.9,14
1985-08-27,0,6,3.1,994.5,13
1985-08-28,0,0,9,994.4,13.8
1985-08-29,0,0,10.8,992.6,14.8
1985-08-30,0,0,11.2,990.1,17.1
1985-08-31,0.5,6,9.5,985.5,19.7
1985-09-01,0.7,6,4.7,983.4,17
1985-09-02,0,0,9.7,985.4,14.3
1985-09-03,9.6,6,2.7,978.5,13.8
1985-09-04,4.5,6,2,988.3,13.7
1985-09-05,5.1,6,0,984.5,14
1985-09-06,0,0,10.4,989.6,11.2
1985-09-07,0.6,6,6.9,991.5,10.5
1985-09-08,2.3,6,0,986,10.5
1985-09-09,0.5,6,5,987.9,10.2
1985-09-10,0,0,10.7,993.5,10.6
1985-09-11,0,0,11.3,993.5,14.5
1985-09-12,0,0,7.5,992,14.6
1985-09-13,0,0,8.8,986.9,16.7
1985-09-14,0,6,4.1,987.6,15.4
1985-09-15,0,6,0.8,984,11.8
1985-09-16,0,0,1.6,990,10.9
1985-09-17,0,0,0.1,990.3,15.9
1985-09-18,0,0,5.5,992.8,17
1985-09-19,0,0,10.3,986.7,19
1985-09-20,0,0,9.3,986.9,18.6
1985-09-21,0,0,6.4,985.1,20
1985-09-22,0,0,4.2,985.1,20.1
1985-09-23,0,0,1,987.7,17.2
1985-09-24,0,0,8.7,986.9,16.5
1985-09-25,0,0,6.7,989.3,14.9
1985-09-26,0,0,9.7,995.3,13.6
1985-09-27,0,0,10.1,994.6,13.7
1985-09-28,0,0,9.6,992.7,14.8
1985-09-29,0,0,9.3,994.4,13.3
1985-09-30,0,0,9.9,994.4,14.2
1985-10-01,0,0,10,990.8,15.6
1985-10-02,4.5,6,1.6,989.6,15.6
1985-10-03,0,0,8,986,19
1985-10-04,0,0,8.6,983.7,19
1985-10-05,1.6,6,0.5,985.4,15.8
1985-10-06,1.5,6,0.2,988.5,13.8
1985-10-07,0,0,3.1,989,14.4
1985-10-08,0,6,4.3,984.5,11.5
1985-10-09,0.9,6,6.2,984.1,10.8
1985-10-10,0,6,0.1,992.7,11.3
1985-10-11,0.4,6,7.8,997.2,13.8
1985-10-12,0.5,6,1.7,999.2,11.1
1985-10-13,0,0,7.1,1003.5,7.5
1985-10-14,0,6,1.9,1000.7,10.8
1985-10-15,0,6,0.3,997.9,10.6
1985-10-16,0,6,3.9,998.9,7.9
1985-10-17,0.3,6,0,997.2,7.7
1985-10-18,0,0,1.7,991.8,9.2
1985-10-19,0.4,6,2.5,992.2,8
1985-10-20,0,0,7.9,995.3,5.8
1985-10-21,0,0,9.3,995,6.6
1985-10-22,0,0,3.1,996.6,5.4
1985-10-23,0,0,9.1,1001.9,6.6
1985-10-24,0,0,9.5,998.3,6.6
1985-10-25,0,0,9.1,996,6.6
1985-10-26,0,0,8.4,994.3,4.6
1985-10-27,0,0,4.5,992.7,2.9
1985-10-28,0,0,0,992.2,0.2
1985-10-29,0,0,0,990.4,-0.4
1985-10-30,0,0,0,985,0.3
1985-10-31,0,6,0.6,978.7,1.1
1985-11-01,0,0,2.6,976,5.1
1985-11-02,8.3,8,0.2,970.6,3.7
1985-11-03,0,0,8.2,977.2,1.5
1985-11-04,2.3,6,7.5,976.7,3.1
1985-11-05,6.4,6,0,960.1,10.4
1985-11-06,0,6,5.3,970.9,4.3
1985-11-07,0.3,6,0,975.2,6.6
1985-11-08,1.6,6,0,977.7,7.2
1985-11-09,1.3,6,0,971.5,13.5
1985-11-10,6.5,6,1.5,971.8,7.8
1985-11-11,0.2,7,4.5,980,1.2
1985-11-12,0,7,4.4,979.5,0.4
1985-11-13,0,0,0.8,985,0.7
1985-11-14,0,7,0,994.9,0.7
1985-11-15,0,0,5.7,999.3,-1.5
1985-11-16,0,0,0,997.7,-1.6
1985-11-17,0,0,1.5,1000.1,-2.7
1985-11-18,0.2,7,4.8,997.1,-3.4
1985-11-19,0,0,0,987.1,-2.6
1985-11-20,3.7,7,0,981.4,-2
1985-11-21,7.5,7,0,981.3,-2.7
1985-11-22,0,7,0,985.4,-5
1985-11-23,0,7,1.1,988.7,-4.3
1985-11-24,0.1,7,0,985.8,-2.2
1985-11-25,0,6,1.4,980.5,-2
1985-11-26,0,0,5.9,976.4,-6.3
1985-11-27,0,7,0,974.9,-4.7
1985-11-28,0.7,7,2.7,975.4,-0.6
1985-11-29,4.1,7,2.3,984.5,-2.5
1985-11-30,6.1,8,0,984.6,1.4
1985-12-01,0,0,0,991.2,2.3
1985-12-02,0,0,0.2,992.3,4.9
1985-12-03,0,0,4.5,988.9,9
1985-12-04,0,0,0,987.3,9.4
1985-12-05,0.4,6,6.8,978.5,6.8
1985-12-06,0.5,6,4,980.9,7.3
1985-12-07,3.4,6,0,978.3,8
1985-12-08,0.2,6,0,981.6,6.4
1985-12-09,2.1,6,0,981,6
1985-12-10,0.1,6,1.5,986.2,4
1985-12-11,0,6,0.3,993.7,2.4
1985-12-12,0,0,0,1001.2,1.6
1985-12-13,0.7,6,0.4,997.6,0
1985-12-14,0.5,6,0,995.3,3
1985-12-15,0.1,6,0,993.8,7.2
1985-12-16,0.3,6,0,991.9,8.2
1985-12-17,0,6,0,988.4,6.6
1985-12-18,1.5,6,0,985.5,5
1985-12-19,2.1,6,0,987.6,4.6
1985-12-20,0.2,6,0,987.6,5.2
1985-12-21,0,0,0.2,988.3,2.7
1985-12-22,0,0,3.6,984.6,-0.5
1985-12-23,0,0,4.3,983.2,1.4
1985-12-24,0,6,2.5,978.7,1.2
1985-12-25,3.2,6,0,971,4.9
1985-12-26,0,6,0.4,968.6,6.4
1985-12-27,4.5,8,0,971.3,4.4
1985-12-28,12.8,7,0,967.8,-0.5
1985-12-29,0.9,7,0,971.6,-3.6
1985-12-30,0.3,7,4.2,983.1,-7.1
1985-12-31,0,0,3.1,977.2,-11.6
1986-01-01,0.7,7,0.1,971.4,-6.8
1986-01-02,1.6,8,0.5,962.6,1.2
1986-01-03,0.2,8,3.2,966.4,3.2
1986-01-04,0.1,7,3.6,979.2,-0.6
1986-01-05,0.3,8,0,970.1,0.1
1986-01-06,0.2,8,0.1,971.4,1
1986-01-07,0,7,0.7,979.5,-1.6
1986-01-08,0,7,1.3,980.1,-3.9
1986-01-09,0,7,0,989,-4.3
1986-01-10,2.2,8,0,993.5,-3.6
1986-01-11,8.6,6,0.1,981.2,2.7
1986-01-12,1.3,8,2.7,980.7,3.2
1986-01-13,11.7,8,0,978.3,5.6
1986-01-14,10.8,8,0.8,968.6,4.7
1986-01-15,7.5,8,0,968.1,2.5
1986-01-16,3.3,8,0.6,979.1,0.7
1986-01-17,0.5,7,0.5,987.2,-1.8
1986-01-18,8.2,8,0,983.9,2.1
1986-01-19,1.7,6,0,974.1,9.2
1986-01-20,0,0,6.8,986,3.9
1986-01-21,1.3,6,2.3,982.7,3.5
1986-01-22,2.9,6,2.4,976.1,3.9
1986-01-23,22.2,8,0,957.1,5.7
1986-01-24,2.7,8,1.9,962.9,0.7
1986-01-25,2,7,1.9,980.2,0.4
1986-01-26,0,7,6.4,988,-2.2
1986-01-27,0,7,0.9,983.8,-3.7
1986-01-28,0.3,7,0.6,980.3,-2.2
1986-01-29,0,0,1.8,971.6,-2.6
1986-01-30,0,0,0.5,968.2,0
1986-01-31,0,0,0,966.3,2.2
1986-02-01,0,0,0.1,963.2,3.2
1986-02-02,0,0,2,971.9,2.2
1986-02-03,0,8,0,978.1,1.4
1986-02-04,0,7,3.5,980.6,-0.3
1986-02-05,0,7,4,975.9,-2
1986-02-06,0.4,7,0,980.3,-3.9
1986-02-07,0,7,5.1,983.4,-7.9
1986-02-08,0.4,7,3.5,978.7,-9.6
1986-02-09,4.8,7,0.9,983.7,-11.9
1986-02-10,3.4,7,0,988.7,-7.7
1986-02-11,0,0,7.6,994.8,-5.3
1986-02-12,0,0,7.8,997.6,-6.7
1986-02-13,0,7,0.7,989.2,-7.4
1986-02-14,0,7,4.8,980.7,-5.2
1986-02-15,0,0,6.8,977.9,-3.9
1986-02-16,0,0,5.6,976.6,-4.3
1986-02-17,0,0,3.6,968.2,-5.2
1986-02-18,0,7,0,967.9,-4.9
1986-02-19,0,7,0,974.4,-5.1
1986-02-20,0,7,4,981.2,-7.5
1986-02-21,0,7,3.7,977.5,-8.7
1986-02-22,0,7,1,979.9,-8.5
1986-02-23,0,7,0.6,979.1,-7.8
1986-02-24,0,0,9.3,983,-9
1986-02-25,0,0,7.4,989.6,-8.1
1986-02-26,0,0,9.7,997.8,-9.1
1986-02-27,0,0,10,995.9,-7.4
1986-02-28,0,0,4.3,990.9,-4.6
1986-03-01,0,0,3.2,979.8,-3.6
1986-03-02,0,0,1.3,979.4,-3
1986-03-03,0,7,2.6,981.5,-0.5
1986-03-04,0.7,8,0.2,980.5,0.1
1986-03-05,9.1,6,0,977.1,3.9
1986-03-06,4.3,6,0,976,5.9
1986-03-07,0,0,0.8,988.4,3.2
1986-03-08,2.8,6,0.5,989.6,1.8
1986-03-09,0,6,0,986.9,1.1
1986-03-10,0.1,6,0,988.3,1.4
1986-03-11,0,0,0,988.4,3
1986-03-12,0,0,0,985.5,3
1986-03-13,0,0,0,984.3,3.1
1986-03-14,0,0,0,994.4,3.8
1986-03-15,0,0,0.6,994.4,5.6
1986-03-16,0,0,6.9,989.5,5.2
1986-03-17,0,0,8.6,991.4,6
1986-03-18,0,0,8.5,988.3,6.9
1986-03-19,0,0,10.7,988.3,5.8
1986-03-20,2.6,6,2.2,988,5.4
1986-03-21,0.5,6,1.7,989.7,3.8
1986-03-22,0,6,1.8,992.2,3.7
1986-03-23,4.5,6,0,974.3,5.6
1986-03-24,14.4,6,0.3,959,5.9
1986-03-25,0,6,6.3,965.5,3.1
1986-03-26,0,8,2.6,976.5,3.5
1986-03-27,0.7,6,0.5,981.5,7.6
1986-03-28,0,6,1.9,982.5,7.9
1986-03-29,1.9,6,3.8,979.5,4.8
1986-03-30,5.9,6,3.2,975.9,3.9
1986-03-31,18.4,6,2.8,969.3,9
1986-04-01,0,0,9.3,982,7.3
1986-04-02,10.3,6,5.5,981.2,7.1
1986-04-03,6,6,0,974.1,4.7
1986-04-04,0,6,0,982.4,2.4
1986-04-05,0,0,0.2,986,2.4
1986-04-06,0,0,2.3,984.4,4.6
1986-04-07,0,0,9.3,977,12.6
1986-04-08,0,0,9.3,977.8,11.5
1986-04-09,0,6,9.1,968.2,9.3
1986-04-10,3.2,8,0,973.6,0.6
1986-04-11,0,7,0.6,985,-1.9
1986-04-12,0,7,3,979.3,-1
1986-04-13,0,7,5.2,977.5,-0.3
1986-04-14,0.2,8,0.2,972.6,3.8
1986-04-15,0,0,5.9,970.5,10
1986-04-16,4.2,6,6.2,972.6,9.2
1986-04-17,0,6,0.1,973.2,6.7
1986-04-18,1.1,8,0.6,971.4,6.7
1986-04-19,2.4,8,4.3,973.6,4.5
1986-04-20,1.7,6,3.4,976.2,5.6
1986-04-21,3.5,6,3.2,972.5,10.4
1986-04-22,3.5,6,0,976,6.8
1986-04-23,0,0,0,979.7,8.4
1986-04-24,3.1,6,3.2,983,10.1
1986-04-25,3.3,6,5.4,983.3,11.9
1986-04-26,8,6,3,975.4,13.7
1986-04-27,0,6,7.6,976.8,12.7
1986-04-28,0,6,0,978.2,13.4
1986-04-29,0,6,8,981.3,16.2
1986-04-30,0,0,6.6,989.3,14.8
1986-05-01,0,0,9.4,989.8,15.4
1986-05-02,0,0,11.9,981.8,17.6
1986-05-03,1.5,6,9.4,977.5,18.4
1986-05-04,0,0,9.3,978.6,16.8
1986-05-05,7.2,6,5.3,976.9,18.7
1986-05-06,0.7,6,8.8,976.7,17.8
1986-05-07,2.8,6,5.2,981.2,14.3
1986-05-08,2,8,4.6,987.1,10.5
1986-05-09,0.1,6,5,990.3,12.2
1986-05-10,3,6,0.1,989.2,14.2
1986-05-11,1.5,6,4.7,985.3,15.7
1986-05-12,0,0,9.9,984.6,16.3
1986-05-13,6.9,6,9.1,981.9,16.9
1986-05-14,3.9,6,1.3,982.6,14.2
1986-05-15,0.1,6,1.2,980.6,13.5
1986-05-16,0.6,6,7.6,985.7,13.5
1986-05-17,0,0,7.1,989.5,16.6
1986-05-18,1.5,6,3.7,989.9,18.6
1986-05-19,11.5,6,0,990.8,17.1
1986-05-20,0,6,4.1,985.1,18.2
1986-05-21,0.5,6,0.2,982.4,17.6
1986-05-22,0,0,3.9,990.9,15.2
1986-05-23,1.7,6,11.3,987.4,19.8
1986-05-24,0.5,6,5.7,990.8,14
1986-05-25,0,0,14.3,994.6,15.3
1986-05-26,0,0,12.9,988.5,19.6
1986-05-27,5,6,6.7,984,19.2
1986-05-28,1,6,1.4,985.4,12.5
1986-05-29,5.1,6,0,985.7,8.7
1986-05-30,4.8,6,0,988.6,8
1986-05-31,0,0,3.3,987.9,9.9
1986-06-01,0.6,6,5.2,984.8,10.7
1986-06-02,3.4,6,4.9,983.9,10.5
1986-06-03,14.6,6,7.1,981.3,12.7
1986-06-04,6.9,6,3,973.1,9.4
1986-06-05,2.9,6,6.4,973.6,9.2
1986-06-06,3.4,6,0.2,972.2,8.6
1986-06-07,1.8,6,0.4,975,8.6
1986-06-08,0,6,1.4,986.3,12.6
1986-06-09,0,0,9.9,990.2,16.4
1986-06-10,0,6,14.8,984.2,19
1986-06-11,4.6,6,0,985.1,11.1
1986-06-12,0.4,6,0,991.1,11.4
1986-06-13,0.2,6,0.2,994.7,12.5
1986-06-14,0,0,2.3,992,18.6
1986-06-15,1,6,11,986.6,22.5
1986-06-16,0.3,6,10.4,982.3,22.8
1986-06-17,27,6,9.9,981.6,21.4
1986-06-18,0,0,1.5,985.6,21
1986-06-19,0,6,2.7,984.2,21.7
1986-06-20,4.1,6,8.1,982.8,22.8
1986-06-21,0,0,8.7,983,20.7
1986-06-22,0,0,9.4,982.6,21.1
1986-06-23,0.7,6,2.8,980.5,20.6
1986-06-24,0,0,7.2,986.8,17.9
1986-06-25,0,0,11.6,990.8,19.8
1986-06-26,0,0,14.5,993,21.4
1986-06-27,0,0,14.7,991.9,22.6
1986-06-28,0,0,13.5,989.2,23.1
1986-06-29,0,0,14.3,986.3,20.8
1986-06-30,0,0,14.8,987.8,20.6
1986-07-01,0,0,13.4,990.5,21.4
1986-07-02,0,0,12.1,988,23.2
1986-07-03,0,6,11,985.9,23.8
1986-07-04,0,0,7.2,988,22.1
1986-07-05,5.4,6,7.8,982,22.3
1986-07-06,14,6,0.1,974.6,17.2
1986-07-07,6.3,6,5.8,982.2,15.2
1986-07-08,5.7,6,3.1,985.6,13.6
1986-07-09,5,6,3.2,986,12.6
1986-07-10,7.3,6,0.3,985.6,13.5
1986-07-11,1,6,3.4,987.9,13.2
1986-07-12,0,0,9,986.8,13.8
1986-07-13,0,0,7.3,988,14.2
1986-07-14,0,0,10.8,990.2,15.8
1986-07-15,0,0,12.5,992.2,18
1986-07-16,0,0,10.8,991,20.9
1986-07-17,5.3,6,11.5,986.2,21.8
1986-07-18,0.4,6,0.2,989.1,15.8
1986-07-19,0,0,0.3,991.1,14.4
1986-07-20,0,0,7.8,989.3,15.7
1986-07-21,0,0,5.9,985.3,17.7
1986-07-22,0.5,6,8.9,980.4,20.4
1986-07-23,13.3,6,2,975.1,16.4
1986-07-24,0.3,6,4.7,982.5,13.8
1986-07-25,0,6,2,983.7,15.4
1986-07-26,1,6,2.2,984.5,17.7
1986-07-27,0,0,4.7,988.3,19.6
1986-07-28,0,0,10.4,989,21.2
1986-07-29,0,0,10,984.1,23.4
1986-07-30,0,6,12.1,983.5,20.8
1986-07-31,0.4,6,4.8,980,22.4
1986-08-01,0,0,7.7,987.9,20.4
1986-08-02,0,0,12.2,988.2,24
1986-08-03,0,0,13.6,983.9,26.4
1986-08-04,16.9,6,4,982.9,22
1986-08-05,0,0,11.2,991,18.4
1986-08-06,0,0,13.7,989.3,19.4
1986-08-07,0,0,12.3,983.3,21.3
1986-08-08,0,0,11.6,984.7,18.2
1986-08-09,0,0,8,985.7,20.3
1986-08-10,0.2,6,8.3,985.8,20.7
1986-08-11,0.3,6,10.4,983.9,22.2
1986-08-12,4.9,6,0,981,17.2
1986-08-13,0,0,2.5,983.7,18.4
1986-08-14,0,0,3.6,985.3,18.7
1986-08-15,0,0,7.9,983,20.6
1986-08-16,0,0,4.3,983.3,21
1986-08-17,0.3,6,5.2,980.6,20
1986-08-18,6.7,6,6,975.9,17.7
1986-08-19,14,6,0,977.4,14.9
1986-08-20,0,0,3.2,988.3,13.2
1986-08-21,0.2,6,7.1,987,14.3
1986-08-22,10,6,3.4,976.6,16.1
1986-08-23,6.1,6,2.1,974.5,14.6
1986-08-24,12.2,6,0.5,978.3,13
1986-08-25,0.2,6,3.4,985.3,13.3
1986-08-26,3.3,6,1,973,16.1
1986-08-27,0.1,6,3,976.8,12.8
1986-08-28,0.1,6,1.9,978.9,12.1
1986-08-29,0.1,6,2.9,983.7,10.4
1986-08-30,0,0,1.1,987.8,11.4
1986-08-31,3.5,6,1.9,989.8,11.7
1986-09-01,0,6,3.1,991.2,10.7
1986-09-02,0,6,1.6,986.5,12.8
1986-09-03,6.1,6,3.4,980.8,13.7
1986-09-04,0,0,3.3,994,11.1
1986-09-05,0,0,11.1,993.1,11.2
1986-09-06,2.1,6,7.2,985.9,14.7
1986-09-07,0,0,4.6,985.8,12.9
1986-09-08,0,0,11.3,984.3,13
1986-09-09,0,0,10.6,986,11.3
1986-09-10,0,0,9.3,985.6,11.2
1986-09-11,0,6,9.2,985.1,10.9
1986-09-12,15,6,0,981,11.7
1986-09-13,11.3,6,0,983.1,12.5
1986-09-14,0,6,4.4,980.1,17.6
1986-09-15,5.4,6,1.2,976.7,19.2
1986-09-16,11.1,6,0,981.4,11.2
1986-09-17,3.9,6,0,982.7,10.5
1986-09-18,0,6,0.1,994.7,8.4
1986-09-19,0,0,7.4,1002.6,8.6
1986-09-20,0,0,8.5,998.3,9.4
1986-09-21,0,0,8.7,993.8,11.7
1986-09-22,0,0,9.4,990.5,13.2
1986-09-23,0,0,4,990.2,12.6
1986-09-24,0,0,3.8,987.3,12.6
1986-09-25,0,0,10.5,987.2,10.3
1986-09-26,0,0,10.3,987.4,11.4
1986-09-27,0,0,5,991.4,11
1986-09-28,0,0,8.1,998.5,11.4
1986-09-29,0,0,6.3,999.8,12.6
1986-09-30,0,0,5.5,998.6,13
1986-10-01,0,0,10.5,991.7,13.4
1986-10-02,0,0,6.8,990.8,14.7
1986-10-03,0,0,6.8,991.4,14
1986-10-04,0,0,8.7,993,11.5
1986-10-05,0,0,9.7,992.7,12.5
1986-10-06,0,0,2.6,993,13.5
1986-10-07,2.4,6,0.6,992.6,13.4
1986-10-08,0,0,4.2,991.6,12.7
1986-10-09,0,0,1.7,989.4,10.2
1986-10-10,0,0,5.8,987.3,9
1986-10-11,0,0,1.6,992.3,11
1986-10-12,0,0,0.5,994.5,12
1986-10-13,0,0,6.8,992.1,10.8
1986-10-14,0,0,6,991,12.8
1986-10-15,0,0,7.6,989.9,11.1
1986-10-16,0,0,5,992.6,10.6
1986-10-17,0,0,3.7,991.9,10
1986-10-18,1.5,6,3.1,982.3,8.2
1986-10-19,5,6,0,972.3,9.1
1986-10-20,25.4,6,0,967.3,9.1
1986-10-21,17.6,6,0.7,977.6,8
1986-10-22,30.9,6,0.1,964.5,12.7
1986-10-23,2.3,6,5,972.6,6.9
1986-10-24,0,6,6.8,983.3,5
1986-10-25,1.9,6,0.1,975.4,7.5
1986-10-26,0,6,3.8,987.6,7.9
1986-10-27,0,0,3.6,997.6,5.2
1986-10-28,5.9,6,0.1,992.4,7.4
1986-10-29,3.8,6,0,989.8,7.6
1986-10-30,0,0,0,991,3.5
1986-10-31,1,6,0,987.1,6.4
1986-11-01,9.5,6,0,977.6,11
1986-11-02,4.4,6,0,985.1,4.6
1986-11-03,0,0,0,997,2.8
1986-11-04,0,0,0,997.4,3.4
1986-11-05,0.5,6,0.5,993.7,5.4
1986-11-06,0,6,1,995.6,6.6
1986-11-07,0,0,0.6,993.9,3
1986-11-08,0.5,6,0,984.2,4.4
1986-11-09,0,0,6.5,990.8,3.6
1986-11-10,0,0,6.4,989.5,6.1
1986-11-11,0,0,6,990,7
1986-11-12,0,0,6.2,993.2,8.9
1986-11-13,0,0,6.7,988.2,5.6
1986-11-14,0,0,0,984.1,3.7
1986-11-15,0.5,6,1.1,988,6
1986-11-16,0,0,5.5,991.7,11.6
1986-11-17,1.9,6,0.5,990.2,10.6
1986-11-18,0,6,7.3,993,7
1986-11-19,0.6,6,0,986,9
1986-11-20,0.5,6,0,982.8,6.4
1986-11-21,1.8,6,0,980.3,3.4
1986-11-22,2.8,6,0,971.8,6.9
1986-11-23,0.2,6,0.8,971.7,4.6
1986-11-24,0,6,3.7,984.2,6.8
1986-11-25,0,0,0.1,991,7.8
1986-11-26,0.1,6,2.3,990.4,7.6
1986-11-27,0,0,3.9,1004.4,4
1986-11-28,0,0,0,1005.1,-1.3
1986-11-29,0,0,4.8,999.3,-1.8
1986-11-30,0,7,0,1000.5,-2.1
1986-12-01,0,6,0,995.8,-3
1986-12-02,0.5,6,0,997.9,2.9
1986-12-03,0,6,2.4,998.1,4
1986-12-04,0,0,7.5,998.6,5.5
1986-12-05,0,0,7.4,993.9,3.1
1986-12-06,1.3,6,0.5,986.9,6.4
1986-12-07,0.4,6,0,989,4.9
1986-12-08,0,0,7,986.6,5.5
1986-12-09,1.1,6,1.4,989.2,1.8
1986-12-10,0.1,6,0,999.2,3.5
1986-12-11,0,6,0,999.4,1.9
1986-12-12,0,0,0,993.4,0.2
1986-12-13,1.4,6,0.3,981.4,1.2
1986-12-14,0,0,1.1,982.3,2.7
1986-12-15,4.5,8,0.2,981.6,2
1986-12-16,2.6,8,2,976.7,2.8
1986-12-17,2.9,8,0.7,983.6,3.2
1986-12-18,19.3,6,0,971.7,5.7
1986-12-19,1.8,8,1.4,966.6,1.8
1986-12-20,0.9,8,0.5,974.3,1.8
1986-12-21,4.2,7,0.7,973.5,1.1
1986-12-22,0.2,7,2,979.8,-3.3
1986-12-23,0.3,7,2.2,984.9,-2.6
1986-12-24,0,0,1.7,996.9,-6.3
1986-12-25,0.9,7,0,990.2,-5.4
1986-12-26,0.9,8,0,977,-0.3
1986-12-27,7.7,8,0.9,981.1,0.4
1986-12-28,2.9,8,0,982.7,2.8
1986-12-29,2.9,6,0,979.9,7.6
1986-12-30,5,6,0,977.5,7.2
1986-12-31,10.1,6,1.6,975.3,7.9
1987-01-01,13.2,6,0,976,7.1
1987-01-02,1.9,8,0.6,971.8,4.2
1987-01-03,0,7,7.3,988.1,-3.4
1987-01-04,2.4,8,0.4,991.5,-0.8
1987-01-05,2.3,8,0,976,2.4
1987-01-06,1.8,8,0.2,973,1.2
1987-01-07,0,7,2.6,990,-4.6
1987-01-08,0.2,7,5,991.6,-5.5
1987-01-09,0.2,7,0.4,979.9,-3.4
1987-01-10,0.3,7,0,974.5,-7
1987-01-11,0,7,5.9,984.1,-13.5
1987-01-12,0.3,7,0,983.1,-14.6
1987-01-13,0,7,1.8,977.5,-15.2
1987-01-14,1.2,7,5.7,973.6,-10.8
1987-01-15,2.5,7,0,973.4,-11.4
1987-01-16,0,7,0,989,-8.6
1987-01-17,0,7,0,999.2,-6.1
1987-01-18,0,7,0,996.3,-7.6
1987-01-19,0,0,0,995.4,-4
1987-01-20,0,7,0,999.6,-5.9
1987-01-21,0,0,0,1002.7,-6.6
1987-01-22,0,6,0,1001.7,-5.8
1987-01-23,2.1,6,0,996.4,-0.2
1987-01-24,0,6,0,999.6,1.6
1987-01-25,0,8,0,993.7,0
1987-01-26,4.3,7,0,978.7,-0.4
1987-01-27,0,0,0,976.4,-5.8
1987-01-28,0,7,0.1,971.8,-1.9
1987-01-29,0,0,6.2,981.3,-5.4
1987-01-30,0,0,8.5,989.3,-13
1987-01-31,0,0,8.2,990.5,-12.2
1987-02-01,0,0,8,992.2,-10.2
1987-02-02,0,0,7.3,986.8,-7.2
1987-02-03,0,0,0,988.9,-6.4
1987-02-04,0,0,0,993.4,-0.8
1987-02-05,0,0,0,992.6,-0.4
1987-02-06,2.8,6,0,987.4,2.8
1987-02-07,0.6,6,4.8,986.8,3.6
1987-02-08,1,6,0,988.1,4.1
1987-02-09,1.3,6,0.2,982.2,6.6
1987-02-10,0.9,6,0,971.9,3.9
1987-02-11,0,6,0.2,965.9,2.5
1987-02-12,1.9,6,0,966.9,2.2
1987-02-13,1.2,6,0,975,1.8
1987-02-14,0,7,0,974,1.6
1987-02-15,7.1,8,0,974.5,0.8
1987-02-16,0.2,7,0,976,-0.1
1987-02-17,2.3,7,0,977.7,-0.7
1987-02-18,4.3,7,0,976.9,-1.9
1987-02-19,1.6,7,0.9,979.9,-2.5
1987-02-20,3.6,7,0,975.8,-1
1987-02-21,1.9,7,0,976.9,-0.8
1987-02-22,0.4,8,0,984,-0.1
1987-02-23,0,7,6.3,990,-1.2
1987-02-24,0,0,8.5,989.4,-5
1987-02-25,0,0,8.2,985.5,-4.3
1987-02-26,3.8,8,0,989.3,-0.7
1987-02-27,8.1,6,0,983,4.9
1987-02-28,1.3,6,0,983,7.6
1987-03-01,10,6,0.1,987.9,7.6
1987-03-02,19.8,8,0,970.5,3.8
1987-03-03,0,0,3.8,991.2,-7.9
1987-03-04,0,0,4.7,990.2,-6.8
1987-03-05,0,0,9.2,995.7,-5.6
1987-03-06,0,0,8.9,998.2,-3.9
1987-03-07,0,0,9.7,995.8,-5.7
1987-03-08,0,0,9.5,992.4,-3.8
1987-03-09,0,0,7.2,993.9,-3.8
1987-03-10,0,0,10,995.2,-1.4
1987-03-11,0,0,9.6,995.5,-2
1987-03-12,0,0,9.4,995.5,-2.8
1987-03-13,0,0,8.1,989.6,-2.1
1987-03-14,0,0,10.2,991.3,-1.4
1987-03-15,2.7,7,6.9,984.5,-0.4
1987-03-16,0.1,7,7.6,978.7,-0.3
1987-03-17,2,8,0,977.8,0
1987-03-18,2.5,8,1,967.6,2.5
1987-03-19,2.3,7,3.6,966.6,0.7
1987-03-20,0,7,4.8,972.9,0.8
1987-03-21,0,6,7.9,978.8,1.4
1987-03-22,0.6,8,5.2,982.7,2.4
1987-03-23,4.6,8,0.1,983.1,4.9
1987-03-24,0.2,6,0.1,976.9,7.6
1987-03-25,0.9,6,0.3,974.8,9
1987-03-26,0.1,6,5.7,982.6,8
1987-03-27,1,6,1.3,973.8,9.4
1987-03-28,1.6,6,2.2,965.8,5.6
1987-03-29,0,0,7.9,976.6,4.2
1987-03-30,0,7,7.5,992.6,1.7
1987-03-31,0,7,5.6,992.6,2.2
1987-04-01,1.5,6,0,981.6,2.7
1987-04-02,0,0,0.1,969.8,3.9
1987-04-03,0,0,4.8,969.2,8.1
1987-04-04,0.2,6,0,967.4,8.4
1987-04-05,0.1,6,10,975.7,9.8
1987-04-06,5,6,6.4,981.9,9.3
