LONGITUDE,LATITUDE,BRIGHT_TI4,SCAN,TRACK,ACQ_DATE,ACQ_TIME,SATELLITE,INSTRUMENT,CONFIDENCE,VERSION,BRIGHT_TI5,FRP,DAYNIGHT
4.63157,12.06953,336.2,0.39,0.36,2020-06-11,1300,N,VIIRS,n,1.0NRT,301.3,3.2,D
4.87632,12.18086,337.2,0.39,0.36,2020-06-11,1300,N,VIIRS,n,1.0NRT,305.2,1.7,D
4.88798,12.03675,338.9,0.39,0.36,2020-06-11,1300,N,VIIRS,n,1.0NRT,304.3,2.3,D
4.65389,12.0698,340.1,0.39,0.36,2020-06-11,1300,N,VIIRS,n,1.0NRT,303.5,3.1,D
5.57744,12.05462,336.8,0.4,0.37,2020-06-11,1300,N,VIIRS,n,1.0NRT,306.5,3.3,D
5.01206,11.99501,336.5,0.39,0.36,2020-06-11,1300,N,VIIRS,n,1.0NRT,303,1.6,D
6.46072,8.52483,330.6,0.4,0.37,2020-06-11,1300,N,VIIRS,n,1.0NRT,293.6,2.5,D
5.04399,11.83684,335.4,0.39,0.36,2020-06-11,1300,N,VIIRS,n,1.0NRT,297.4,1,D
4.56353,12.8,340.7,0.39,0.36,2020-06-11,1300,N,VIIRS,n,1.0NRT,304.6,2.4,D
4.56302,12.80333,340.6,0.39,0.36,2020-06-11,1300,N,VIIRS,n,1.0NRT,303.3,1.6,D
4.4794,12.68922,344.4,0.39,0.36,2020-06-11,1300,N,VIIRS,n,1.0NRT,305.7,5.9,D
4.56709,12.80054,342.5,0.39,0.36,2020-06-11,1300,N,VIIRS,n,1.0NRT,305.3,3.8,D
4.70004,12.62697,339.3,0.39,0.36,2020-06-11,1300,N,VIIRS,n,1.0NRT,306.8,2.2,D
4.67349,12.68089,337.4,0.39,0.36,2020-06-11,1300,N,VIIRS,n,1.0NRT,306.1,1.5,D
10.38684,12.21346,336,0.4,0.37,2020-06-12,1242,N,VIIRS,n,1.0NRT,303.4,1.5,D
10.49367,12.58804,335.1,0.41,0.37,2020-06-12,1242,N,VIIRS,n,1.0NRT,303.4,1.4,D
5.58551,6.06513,313.8,0.45,0.39,2020-06-13,112,N,VIIRS,n,1.0NRT,287.7,1.5,N
10.64237,12.00668,343.4,0.41,0.37,2020-06-12,1242,N,VIIRS,n,1.0NRT,304.4,1.8,D
5.86694,6.01481,328.9,0.47,0.4,2020-06-13,112,N,VIIRS,n,1.0NRT,286.1,3,N
5.58493,6.06156,325.4,0.45,0.39,2020-06-13,112,N,VIIRS,n,1.0NRT,288.1,1.5,N
11.47645,10.92911,308.6,0.58,0.52,2020-06-13,112,N,VIIRS,n,1.0NRT,291.6,1.8,N
5.86635,6.01118,312.1,0.47,0.4,2020-06-13,112,N,VIIRS,n,1.0NRT,285.6,1.8,N
6.66039,7.46782,304.5,0.49,0.41,2020-06-13,112,N,VIIRS,n,1.0NRT,286.5,1,N
5.89268,8.12765,300.6,0.45,0.39,2020-06-13,112,N,VIIRS,n,1.0NRT,276.8,1.1,N
6.2746,6.04218,305.3,0.49,0.4,2020-06-13,112,N,VIIRS,n,1.0NRT,284.7,0.9,N
5.67976,6.41136,304.8,0.45,0.39,2020-06-13,112,N,VIIRS,n,1.0NRT,287.6,1.1,N
5.8637,6.01119,305.4,0.47,0.4,2020-06-13,118,N,VIIRS,n,1.0NRT,285,2.5,N
5.8643,6.01482,329.3,0.47,0.4,2020-06-13,118,N,VIIRS,n,1.0NRT,286.2,2.5,N
6.21946,5.88561,320.1,0.49,0.4,2020-06-13,118,N,VIIRS,n,1.0NRT,285.2,1.9,N
5.43693,6.06499,317.9,0.45,0.39,2020-06-13,118,N,VIIRS,n,1.0NRT,287.7,1.8,N
5.2034,5.61448,339.7,0.39,0.44,2020-06-12,1236,N,VIIRS,n,1.0NRT,283.7,5.1,D
7.0043,4.58254,332.7,0.48,0.4,2020-06-12,1236,N,VIIRS,n,1.0NRT,289.2,4.5,D
11.75917,9.47221,340,0.43,0.38,2020-06-12,1236,N,VIIRS,n,1.0NRT,299.9,21.4,D
11.8254,9.48171,330.8,0.43,0.38,2020-06-12,1236,N,VIIRS,n,1.0NRT,298.4,1.7,D
11.91401,9.53378,331.8,0.43,0.38,2020-06-12,1236,N,VIIRS,n,1.0NRT,296.4,1.6,D
11.91846,9.53084,331.5,0.43,0.38,2020-06-12,1236,N,VIIRS,n,1.0NRT,298.7,3,D
11.09145,10.9683,335.1,0.42,0.37,2020-06-12,1236,N,VIIRS,n,1.0NRT,301.7,2.9,D
11.86664,9.55553,336.9,0.43,0.38,2020-06-12,1236,N,VIIRS,n,1.0NRT,294.8,4.6,D
11.62959,11.51432,342.3,0.44,0.38,2020-06-12,1236,N,VIIRS,n,1.0NRT,303.7,4.3,D
13.85747,11.72903,346.1,0.38,0.44,2020-06-12,1236,N,VIIRS,n,1.0NRT,303,7,D
14.20211,12.01909,356.4,0.41,0.45,2020-06-12,1236,N,VIIRS,n,1.0NRT,305,16,D
14.20266,12.01497,353.6,0.41,0.45,2020-06-12,1236,N,VIIRS,n,1.0NRT,304.8,16,D
13.76025,12.12939,343.5,0.38,0.43,2020-06-12,1236,N,VIIRS,n,1.0NRT,301.9,4.1,D
13.7608,12.12538,349.6,0.38,0.43,2020-06-12,1236,N,VIIRS,n,1.0NRT,302,6.6,D
10.35076,12.5741,335.6,0.4,0.37,2020-06-12,1242,N,VIIRS,n,1.0NRT,299.8,1.3,D
12.09395,13.06249,337.7,0.48,0.4,2020-06-12,1242,N,VIIRS,n,1.0NRT,306.9,4.4,D
5.91577,5.53981,301.2,0.48,0.4,2020-06-13,118,N,VIIRS,n,1.0NRT,282.7,1,N
6.75725,5.44859,315.1,0.53,0.42,2020-06-13,118,N,VIIRS,n,1.0NRT,284.2,2.3,N
6.66224,5.38722,304.4,0.52,0.42,2020-06-13,118,N,VIIRS,n,1.0NRT,287.4,2.2,N
6.65752,5.388,328.5,0.52,0.42,2020-06-13,118,N,VIIRS,n,1.0NRT,287.9,2.2,N
5.20014,5.61547,309.7,0.44,0.38,2020-06-13,118,N,VIIRS,n,1.0NRT,287.4,1.5,N
6.65689,5.38417,337.5,0.52,0.42,2020-06-13,118,N,VIIRS,n,1.0NRT,287.7,5.6,N
6.76369,5.19354,317,0.54,0.42,2020-06-13,118,N,VIIRS,n,1.0NRT,286.3,1.9,N
6.59912,5.25026,325.9,0.52,0.42,2020-06-13,118,N,VIIRS,n,1.0NRT,288.7,2.7,N
6.09009,4.80116,323.7,0.5,0.41,2020-06-13,118,N,VIIRS,n,1.0NRT,283.4,2.4,N
6.63853,4.97001,308.5,0.53,0.42,2020-06-13,118,N,VIIRS,n,1.0NRT,284.8,2.2,N
6.5056,4.53967,328,0.53,0.42,2020-06-13,118,N,VIIRS,n,1.0NRT,287.5,2.4,N
5.96041,4.81495,302.4,0.49,0.4,2020-06-13,118,N,VIIRS,n,1.0NRT,283.4,0.6,N
6.36169,4.43967,317.6,0.52,0.41,2020-06-13,118,N,VIIRS,n,1.0NRT,288.2,2.2,N
6.50086,4.54045,310.1,0.53,0.42,2020-06-13,118,N,VIIRS,n,1.0NRT,286.5,2.4,N
8.47107,11.90122,343.6,0.39,0.44,2020-06-13,1218,N,VIIRS,n,1.0NRT,298.8,3,D
8.46747,11.90061,339.2,0.39,0.44,2020-06-13,1218,N,VIIRS,n,1.0NRT,299.6,1.7,D
6.62853,5.77125,312.6,0.52,0.41,2020-06-13,118,N,VIIRS,n,1.0NRT,285.5,1.2,N
6.21886,5.88191,308.8,0.49,0.4,2020-06-13,118,N,VIIRS,n,1.0NRT,285,1.6,N
6.48432,5.71457,320.9,0.51,0.41,2020-06-13,118,N,VIIRS,n,1.0NRT,285.8,2.7,N
5.5826,5.90046,329.8,0.46,0.39,2020-06-13,118,N,VIIRS,n,1.0NRT,275.7,2.7,N
